Subject,counterBalance,counterBalance.Cycle,counterBalance.Sample,Running[Block],Trial,consonant,filename[Trial],filler,isHigh,isTarget,Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Running[Trial],Stimuli[Trial],strPattern,sylStr,targetWord,response,accuracy,subACC,wrdACC, targetDur,realRT,subRT,wrdRT,sequence,CV_freq
4,2,2,1,counterBalance,167,t,TP2_66-CVCC-SS-22-MELTaudge.wav,target,n,,3000,1309050,1307088,1.0,1960,1309048,list2,MELTaudge,SS,CVCC,MELT,y,1,0.5,0.913793103,0.39497,1565.03,1565.03,1565.03,T AW,157
4,2,2,1,counterBalance,169,d,TP2_67-CVC-SW-34-FLANd@th.wav,target,n,,3000,1318169,1315354,1.0,2808,1318162,list2,FLANd@th,SW,CVC,FLAN,y,1,0.5,0.068965517,0.48268,2325.32,1199.26,2325.32,D AH,3692
4,2,2,1,counterBalance,173,k,TP2_69-CVC-SW-16-GLASSk@sh.wav,target,y,,3000,1332561,1330721,1.0,1823,1332544,list2,GLASSk@sh,SW,CVC,GLASS,y,1,0.5,0.517241379,0.36089,1462.11,1462.11,1462.11,K AH,5744
4,2,2,1,counterBalance,176,d,TP2_70-CVC-SW-36-VINEd@sh.wav,target,n,,3000,1343240,1341938,1.0,1298,1343236,list2,VINEd@sh,SW,CVC,VINE,y,1,0.5,0.24137931,0.30357,994.43,994.43,994.43,D AH,3692
4,2,2,1,counterBalance,180,t,TP2_72-CVCC-SW-27-FRONT@sh.wav,target,n,,3000,1358591,1357071,1.0,1513,1358584,list2,FRONT@sh,SW,CVCC,FRONT,y,1,0.5,0.603448276,0.41088,1102.12,1102.12,1102.12,T AH,5672
4,2,2,1,counterBalance,186,k,TP2_74-CVCC-SW-17-MASK@k.wav,target,y,,3000,1380810,1379338,1.0,1455,1380793,list2,MASK@k,SW,CVCC,MASK,y,1,0.5,0.551724138,0.46608,988.92,988.92,988.92,K AH,5744
4,2,2,1,counterBalance,188,d,TP2_75-CVC-SW-32-VILEd@p.wav,target,n,,3000,1388749,1387171,1.0,1569,1388740,list2,VILEd@p,SW,CVC,VILE,y,1,0.5,0.24137931,0.37956,1189.44,1189.44,1189.44,D AH,3692
4,2,2,1,counterBalance,192,p,TP2_77-CVC-SS-3-DRUMpol.wav,target,y,,3000,1402440,1401238,1.0,1191,1402429,list2,DRUMpol,SS,CVC,DRUM,y,1,0.5,0.327586207,0.3023,888.7,888.7,888.7,P AA,1338
4,2,2,1,counterBalance,194,k,TP2_78-CVC-SW-10-GRASSk@dge.wav,target,y,,3000,1410049,1408738,1.0,1310,1410048,list2,GRASSk@dge,SW,CVC,GRASS,y,1,0.5,0.482758621,0.36217,947.83,947.83,947.83,K AH,5744
4,2,2,1,counterBalance,197,d,TP2_79-CVCC-SW-35-FIEND@ge.wav,target,n,,3000,1421360,1419421,1.0,1932,1421353,list2,FIEND@ge,SW,CVCC,FIEND,y,1,0.5,0.172413793,0.38611,1545.89,1545.89,1545.89,D AH,3692
4,2,2,1,counterBalance,199,p,TP2_80-CVC-SW-8-SCUMp@l.wav,target,y,,3000,1429120,1427638,1.0,1466,1429104,list2,SCUMp@l,SW,CVC,SCUM,y,1,0.5,0.224137931,0.38676,1079.24,1079.24,1079.24,P AH,1676
5,1,2,1,counterBalance,5,t,TP1_2-CVCC-SW-28-GRUNT@the.wav,target,n,,3000,592597,591051,1.0,1529,592580,list1,GRUNT@the,SW,CVCC,GRUNT,y,1,0.775,0.327586207,0.34602,1182.98,1182.98,1182.98,T AH,5672
5,1,2,1,counterBalance,7,ch,TP1_3-CVCC-SW-40-LUNCH@the.wav,target,n,,3000,600058,598934,1.0,1123,600057,list1,LUNCH@the,SW,CVCC,LUNCH,y,1,0.775,0.413793103,0.33706,785.94,785.94,785.94,CH AH,626
5,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,610687,609451,1.0,1225,610676,list1,SLIMpol,SS,CVC,SLIM,y,1,0.775,0.568965517,0.48187,743.13,743.13,743.13,P AA,1338
5,1,2,1,counterBalance,13,k,TP1_5-CVC-SS-12-MISSkael.wav,target,y,,3000,621158,620084,1.0,1067,621151,list1,MISSkael,SS,CVC,MISS,y,1,0.775,0.620689655,0.32601,740.99,740.99,740.99,K AE,1904
5,1,2,1,counterBalance,15,t,TP1_6-CVC-SW-29-GRINt@th.wav,target,n,,3000,629098,627468,1.0,1629,629097,list1,GRINt@th,SW,CVC,GRIN,y,1,0.775,0.206896552,0.25665,1372.35,1372.35,1372.35,T AH,5672
5,1,2,1,counterBalance,18,p,TP1_7-CVC-SW-5-GLUMp@dge.wav,target,y,,3000,643157,641235,1.0,1915,643150,list1,GLUMp@dge,SW,CVC,GLUM,y,1,0.775,0.103448276,0.30974,1605.26,1605.26,1605.26,P AH,1676
5,1,2,1,counterBalance,21,p,TP1_8-CVC-SW-7-DULLp@sh.wav,target,y,,3000,653822,652535,1.0,1277,653812,list1,DULLp@sh,SW,CVC,DULL,y,1,0.775,0.431034483,0.30392,973.08,973.08,973.08,P AH,1676
5,1,2,1,counterBalance,23,t,TP1_9-CVC-SS-22-GELtaudge.wav,target,n,,3000,661177,660135,1.0,1042,661177,list1,GELtaudge,SS,CVC,GEL,y,1,0.775,0.74137931,0.33903,702.97,702.97,702.97,T AW,157
5,1,2,1,counterBalance,25,p,TP1_10-CVCC-SS-5-CLUMPaedge.wav,target,y,,3000,668892,667451,1.0,1434,668885,list1,CLUMPaedge,SS,CVCC,CLUMP,y,1,0.775,0.568965517,0.34446,1089.54,1089.54,1089.54,P AE,927
5,1,2,1,counterBalance,28,k,TP1_11-CVCC-SW-14-HUSK@the.wav,target,y,,3000,680367,678318,1.0,2045,680363,list1,HUSK@the,SW,CVCC,HUSK,y,1,0.775,0.534482759,0.39157,1653.43,1040.221622,1653.43,K AH,5744
5,1,2,1,counterBalance,31,p,TP1_12-CVCC-SW-2-CHIMP@dge.wav,target,y,,3000,691237,689751,1.0,1486,691237,list1,CHIMP@dge,SW,CVCC,CHIMP,y,1,0.775,0.431034483,0.3371,1148.9,1148.9,1148.9,P AH,1676
5,1,2,1,counterBalance,33,d,TP1_13-CVC-SW-33-BRINEd@the.wav,target,n,,3000,700247,697551,1.0,2687,700238,list1,BRINEd@the,SW,CVC,BRINE,y,1,0.775,0.25862069,0.3734,2313.6,1122.868,2313.6,D AH,3692
5,1,2,1,counterBalance,35,t,TP1_14-CVC-SS-30-CLIFFtudge.wav,target,n,,3000,707796,706568,1.0,1217,707785,list1,CLIFFtudge,SS,CVC,CLIFF,y,1,0.775,0.879310345,0.3529,864.1,864.1,864.1,T AA,1303
5,1,2,1,counterBalance,40,t,TP1_16-CVC-SW-27-GUNt@sh.wav,target,n,,3000,724818,723568,1.0,1245,724813,list1,GUNt@sh,SW,CVC,GUN,y,1,0.775,0.327586207,0.28683,958.17,958.17,958.17,T AH,5672
5,1,2,1,counterBalance,43,k,TP1_17-CVCC-SS-11-TUSKom.wav,target,y,,3000,738082,736651,1.0,1421,738072,list1,TUSKom,SS,CVCC,TUSK,y,1,0.775,0.620689655,0.43791,983.09,983.09,983.09,K AA,3316
5,1,2,1,counterBalance,45,s,TP1_18-CVCC-SW-20-RINSE@b.wav,target,y,,3000,745568,744401,1.0,1150,745551,list1,RINSE@b,SW,CVCC,RINSE,y,1,0.775,0.310344828,0.41961,730.39,730.39,730.39,S AH,5062
5,1,2,1,counterBalance,48,d,TP1_19-CVCC-SW-34-BLAND@the.wav,target,n,,3000,756472,754968,1.0,1492,756460,list1,BLAND@the,SW,CVCC,BLAND,y,1,0.775,0.551724138,0.34343,1148.57,1148.57,1148.57,D AH,3692
5,1,2,1,counterBalance,51,p,TP1_20-CVC-SS-6-GALpaeb.wav,target,y,,3000,769038,767818,1.0,1209,769027,list1,GALpaeb,SS,CVC,GAL,y,1,0.775,0.25862069,0.32915,879.85,879.85,879.85,P AE,927
5,1,2,1,counterBalance,53,d,TP1_21-CVCC-SS-33-BLINDaethe.wav,target,n,,3000,776558,775351,1.0,1195,776546,list1,BLINDaethe,SS,CVCC,BLIND,y,1,0.775,0.879310345,0.43329,761.71,761.71,761.71,D AE,531
5,1,2,1,counterBalance,64,k,TP1_25-CVCC-SS-13-DESKael.wav,target,y,,3000,816166,814935,1.0,1229,816164,list1,DESKael,SS,CVCC,DESK,y,1,0.775,0.74137931,0.39713,831.87,831.87,831.87,K AE,1904
5,1,2,1,counterBalance,68,ch,TP1_27-CVCC-SS-39-MUNCHoab.wav,target,n,,3000,831218,829935,1.0,1278,831213,list1,MUNCHoab,SS,CVCC,MUNCH,y,1,0.775,0.482758621,0.45999,818.01,818.01,818.01,CH OW,87
5,1,2,1,counterBalance,71,d,TP1_28-CVC-SW-35-QUEENd@rdge.wav,target,n,,3000,841796,840602,1.0,1182,841784,list1,QUEENd@rdge,SW,CVC,QUEEN,y,1,0.775,0.948275862,0.31881,863.19,863.19,863.19,D AA,878
5,1,2,1,counterBalance,73,t,TP1_29-CVC-SS-24-SINteig.wav,target,n,,3000,849795,848102,1.0,1678,849780,list1,SINteig,SS,CVC,SIN,y,1,0.775,0.310344828,0.37397,1304.03,1304.03,1304.03,T EY,1083
5,1,2,1,counterBalance,76,d,TP1_30-CVCC-SS-37-GLANDauk.wav,target,n,,3000,863454,861552,1.0,1887,863439,list1,GLANDauk,SS,CVCC,GLAND,y,1,0.775,0.293103448,0.33873,1548.27,1040.221622,1548.27,D AW,257
5,1,2,1,counterBalance,79,d,TP1_31-CVCC-SW-32-CHILD@p.wav,target,n,,3000,874133,872835,1.0,1294,874129,list1,CHILD@p,SW,CVCC,CHILD,y,1,0.775,0.724137931,0.40493,889.07,889.07,889.07,D AH,3692
5,1,2,1,counterBalance,82,p,TP1_32-CVCC-SS-3-STUMPol.wav,target,y,,3000,885057,883568,1.0,1488,885056,list1,STUMPol,SS,CVCC,STUMP,y,1,0.775,0.74137931,0.55593,932.07,932.07,932.07,P AA,1338
5,1,2,1,counterBalance,84,t,TP1_33-CVC-SW-21-THINt@p.wav,target,n,,3000,892757,891402,1.0,1345,892747,list1,THINt@p,SW,CVC,THIN,y,1,0.775,0.413793103,0.29452,1050.48,1050.48,1050.48,T AH,5672
5,1,2,1,counterBalance,87,ch,TP1_34-CVC-SW-39-FUNch@b.wav,target,n,,3000,903204,902118,1.0,1086,903204,list1,FUNch@b,SW,CVC,FUN,y,1,0.775,0.482758621,0.32247,763.53,763.53,763.53,CH AH,626
5,1,2,1,counterBalance,90,t,TP1_35-CVC-SS-26-STIFFteig.wav,target,n,,3000,915898,914535,1.0,1348,915883,list1,STIFFteig,SS,CVC,STIFF,y,1,0.775,0.948275862,0.4725,875.5,875.5,875.5,T EY,1083
5,1,2,1,counterBalance,95,d,TP1_37-CVCC-SW-36-RIND@sh.wav,target,n,,3000,934878,933452,1.0,1424,934876,list1,RIND@sh,SW,CVCC,RIND,y,1,0.775,0.206896552,0.33511,1088.89,1088.89,1088.89,D AH,3692
5,1,2,1,counterBalance,101,t,TP1_40-CVCC-SW-30-GIFT@dge.wav,target,n,,3000,958438,957335,1.0,1103,958438,list1,GIFT@dge,SW,CVCC,GIFT,y,1,0.775,0.793103448,0.30744,795.56,795.56,795.56,T AH,5672
5,1,2,1,counterBalance,104,k,TP1_41-CVCC-SS-9-RISKom.wav,target,y,,3000,969148,967819,1.0,1320,969139,list1,RISKom,SS,CVCC,RISK,y,1,0.775,0.827586207,0.37585,944.15,944.15,944.15,K AA,3316
5,1,2,1,counterBalance,106,t,TP1_42-CVCC-SW-26-LIFT@g.wav,target,n,,3000,976878,975435,1.0,1437,976872,list1,LIFT@g,SW,CVCC,LIFT,y,1,0.775,0.896551724,0.40401,1032.99,1032.99,1032.99,T AH,5672
5,1,2,1,counterBalance,109,d,TP1_43-CVC-SW-37-CLANd@k.wav,target,n,,3000,989766,988152,1.0,1614,989766,list1,CLANd@k,SW,CVC,CLAN,y,1,0.775,0.396551724,0.32968,1284.32,1284.32,1284.32,D AH,3692
5,1,2,1,counterBalance,111,p,TP1_44-CVCC-SW-8-PUMP@l.wav,target,y,,3000,997497,996102,1.0,1380,997482,list1,PUMP@l,SW,CVCC,PUMP,y,1,0.775,0.534482759,0.3074,1072.6,1072.6,1072.6,P AH,1676
5,1,2,1,counterBalance,114,p,TP1_45-CVCC-SS-1-STAMPidge.wav,target,y,,3000,1008297,1006869,1.0,1412,1008281,list1,STAMPidge,SS,CVCC,STAMP,y,1,0.775,0.879310345,0.57557,836.43,836.43,836.43,P IH,1317
5,1,2,1,counterBalance,116,s,TP1_46-CVCC-SW-18-SENSE@l.wav,target,y,,3000,1016037,1014569,1.0,1462,1016031,list1,SENSE@l,SW,CVCC,SENSE,y,1,0.775,0.431034483,0.49528,966.72,966.72,966.72,S AH,5062
5,1,2,1,counterBalance,118,k,TP1_47-CVC-SW-15-FUSSk@dge.wav,target,y,,3000,1025017,1022335,1.0,2678,1025013,list1,FUSSk@dge,SW,CVC,FUSS,y,1,0.775,0.103448276,0.44313,2234.87,1122.868,2234.87,K AH,5744
5,1,2,1,counterBalance,124,k,TP1_49-CVC-SW-9-KISSk@m.wav,target,y,,3000,1045258,1043819,1.0,1434,1045253,list1,KISSk@m,SW,CVC,KISS,y,1,0.775,0.551724138,0.28677,1147.23,1147.23,1147.23,K AH,5744
5,1,2,1,counterBalance,126,k,TP1_50-CVC-SS-14-PLUSkaethe.wav,target,y,,3000,1053325,1051552,1.0,1758,1053310,list1,PLUSkaethe,SS,CVC,PLUS,y,1,0.775,0.344827586,0.35271,1405.29,1405.29,1405.29,K AE,1904
5,1,2,1,counterBalance,129,t,TP1_51-CVCC-SS-25-PELTeish.wav,target,n,,3000,1064518,1062702,1.0,1801,1064503,list1,PELTeish,SS,CVCC,PELT,y,1,0.775,0.551724138,0.42405,1376.95,1376.95,1376.95,T EY,1083
5,1,2,1,counterBalance,131,p,TP1_52-CVCC-SW-6-SCALP@b.wav,target,y,,3000,1073068,1070819,1.0,2237,1073056,list1,SCALP@b,SW,CVCC,SCALP,y,1,0.775,0.5,0.53475,1702.25,1040.221622,1702.25,P AH,1676
5,1,2,1,counterBalance,139,k,TP1_55-CVCC-SS-15-DUSKoadge.wav,target,y,,3000,1100418,1099069,1.0,1340,1100409,list1,DUSKoadge,SS,CVCC,DUSK,y,1,0.775,0.672413793,0.44228,897.72,897.72,897.72,K OW,2086
5,1,2,1,counterBalance,141,k,TP1_56-CVCC-SW-12-DISK@l.wav,target,y,,3000,1107928,1106769,1.0,1144,1107913,list1,DISK@l,SW,CVCC,DISK,y,1,0.775,0.396551724,0.41842,725.58,725.58,725.58,K AH,5744
5,1,2,1,counterBalance,143,ch,TP1_57-CVCC-SW-38-TRENCH@b.wav,target,n,,3000,1115816,1114219,1.0,1590,1115809,list1,TRENCH@b,SW,CVCC,TRENCH,y,1,0.775,0.620689655,0.5473,1042.7,1042.7,1042.7,CH AH,626
5,1,2,1,counterBalance,146,t,TP1_58-CVC-SW-25-YELLt@sh.wav,target,n,,3000,1128148,1126669,1.0,1462,1128131,list1,YELLt@sh,SW,CVC,YELL,y,1,0.775,0.637931034,0.39522,1066.78,1066.78,1066.78,T AH,5672
5,1,2,1,counterBalance,149,k,TP1_59-CVCC-SW-10-TASK@dge.wav,target,y,,3000,1138898,1137519,1.0,1373,1138892,list1,TASK@dge,SW,CVCC,TASK,y,1,0.775,0.534482759,0.45619,916.81,916.81,916.81,K AH,5744
5,1,2,1,counterBalance,154,p,TP1_61-CVCC-SW-4-SHRIMP@l.wav,target,y,,3000,1155668,1154452,1.0,1206,1155658,list1,SHRIMP@l,SW,CVCC,SHRIMP,y,1,0.775,0.827586207,0.43478,771.22,771.22,771.22,P AH,1676
5,1,2,1,counterBalance,156,t,TP1_62-CVCC-SW-24-HINT@g.wav,target,n,,3000,1164956,1163669,1.0,1275,1164944,list1,HINT@g,SW,CVCC,HINT,y,1,0.775,0.586206897,0.36068,914.32,914.32,914.32,T AH,5672
5,1,2,1,counterBalance,159,p,TP1_63-CVCC-SS-7-PULPoash.wav,target,y,,3000,1177227,1175869,1.0,1354,1177223,list1,PULPoash,SS,CVCC,PULP,y,1,0.775,0.568965517,0.3872,966.8,966.8,966.8,P OW,691
5,1,2,1,counterBalance,162,s,TP1_64-CVCC-SS-19-PULSEim.wav,target,y,,3000,1190027,1188586,1.0,1436,1190022,list1,PULSEim,SS,CVCC,PULSE,y,1,0.775,0.637931034,0.46022,975.78,975.78,975.78,S EY,516
5,1,2,1,counterBalance,164,t,TP1_65-CVCC-SS-21-MINTaup.wav,target,n,,3000,1197688,1196352,1.0,1336,1197688,list1,MINTaup,SS,CVCC,MINT,y,1,0.775,0.344827586,0.3833,952.7,952.7,952.7,T AW,157
5,1,2,1,counterBalance,167,t,TP1_66-CVCC-SW-22-MELT@dge.wav,target,n,,3000,1212338,1210602,1.0,1717,1212319,list1,MELT@dge,SW,CVCC,MELT,y,1,0.775,0.913793103,0.46224,1254.76,1254.76,1254.76,T AH,5672
5,1,2,1,counterBalance,173,k,TP1_69-CVC-SS-16-GLASSkoash.wav,target,y,,3000,1232162,1230986,1.0,1176,1232162,list1,GLASSkoash,SS,CVC,GLASS,y,1,0.775,0.517241379,0.42716,748.84,748.84,748.84,K OW,2086
5,1,2,1,counterBalance,176,d,TP1_70-CVC-SS-36-VINEdarsh.wav,target,n,,3000,1243448,1241702,1.0,1737,1243439,list1,VINEdarsh,SS,CVC,VINE,y,1,0.775,0.24137931,0.46165,1275.35,1275.35,1275.35,D AA,878
5,1,2,1,counterBalance,178,t,TP1_71-CVCC-SS-29-FLINTuth.wav,target,n,,3000,1251668,1249769,1.0,1897,1251666,list1,FLINTuth,SS,CVCC,FLINT,y,1,0.775,0.396551724,0.43849,1458.51,1458.51,1458.51,T AA,1303
5,1,2,1,counterBalance,180,t,TP1_72-CVCC-SS-27-FRONTeish.wav,target,n,,3000,1261958,1260186,1.0,1772,1261958,list1,FRONTeish,SS,CVCC,FRONT,y,1,0.775,0.603448276,0.39628,1375.72,1375.72,1375.72,T EY,1083
5,1,2,1,counterBalance,186,k,TP1_74-CVCC-SS-17-MASKuk.wav,target,y,,3000,1285187,1283786,1.0,1399,1285185,list1,MASKuk,SS,CVCC,MASK,y,1,0.775,0.551724138,0.46266,936.34,936.34,936.34,K AH,5744
5,1,2,1,counterBalance,188,d,TP1_75-CVC-SS-32-VILEdap.wav,target,n,,3000,1292728,1291453,1.0,1259,1292712,list1,VILEdap,SS,CVC,VILE,y,1,0.775,0.24137931,0.42688,832.12,832.12,832.12,D AE,531
5,1,2,1,counterBalance,190,s,TP1_76-CVC-SS-20-BINsib.wav,target,y,,3000,1300478,1299019,1.0,1458,1300477,list1,BINsib,SS,CVC,BIN,y,1,0.775,0.293103448,0.22746,1230.54,1230.54,1230.54,S IH,3644
5,1,2,1,counterBalance,194,k,TP1_78-CVC-SS-10-GRASSkodge.wav,target,y,,3000,1314316,1312969,1.0,1343,1314312,list1,GRASSkodge,SS,CVC,GRASS,y,1,0.775,0.482758621,0.50687,836.13,836.13,836.13,K AA,3316
5,1,2,1,counterBalance,197,d,TP1_79-CVCC-SS-35-FIENDarge.wav,target,n,,3000,1325167,1323669,1.0,1492,1325161,list1,FIENDarge,SS,CVCC,FIEND,y,1,0.775,0.172413793,0.51314,978.86,978.86,978.86,D AA,878
6,2,2,1,counterBalance,21,p,TP2_8-CVC-SS-7-DULLpoash.wav,target,y,,3000,609278,607371,1.0,1907,609278,list2,DULLpoash,SS,CVC,DULL,y,1,0.3625,0.431034483,0.29702,1609.98,1609.98,1609.98,P OW,691
6,2,2,1,counterBalance,23,t,TP2_9-CVC-SW-22-GELt@dge.wav,target,n,,3000,618997,617154,1.0,1832,618986,list2,GELt@dge,SW,CVC,GEL,y,1,0.3625,0.74137931,0.28467,1547.33,1547.33,1547.33,T AH,5672
6,2,2,1,counterBalance,43,k,TP2_17-CVCC-SW-11-TUSK@m.wav,target,y,,3000,687859,686088,1.0,1764,687852,list2,TUSK@m,SW,CVCC,TUSK,y,1,0.3625,0.620689655,0.38215,1381.85,1381.85,1381.85,K AH,5744
6,2,2,1,counterBalance,53,d,TP2_21-CVCC-SW-33-BLIND@the.wav,target,n,,3000,722045,720571,1.0,1470,722041,list2,BLIND@the,SW,CVCC,BLIND,y,1,0.3625,0.879310345,0.41195,1058.05,1058.05,1058.05,D AH,3692
6,2,2,1,counterBalance,59,k,TP2_23-CVC-SS-13-MESSkael.wav,target,y,,3000,741946,740721,1.0,1209,741930,list2,MESSkael,SS,CVC,MESS,y,1,0.3625,0.482758621,0.35539,853.61,853.61,853.61,K AE,1904
6,2,2,1,counterBalance,64,k,TP2_25-CVCC-SW-13-DESK@l.wav,target,y,,3000,759158,757521,1.0,1631,759152,list2,DESK@l,SW,CVCC,DESK,y,1,0.3625,0.74137931,0.38859,1242.41,1242.41,1242.41,K AH,5744
6,2,2,1,counterBalance,68,ch,TP2_27-CVCC-SW-39-MUNCH@b.wav,target,n,,3000,773797,771621,1.0,2157,773778,list2,MUNCH@b,SW,CVCC,MUNCH,y,1,0.3625,0.482758621,0.36646,1790.54,1790.54,1790.54,CH AH,626
6,2,2,1,counterBalance,71,d,TP2_28-CVC-SS-35-QUEENdardge.wav,target,n,,3000,784417,783171,1.0,1246,784417,list2,QUEENdardge,SS,CVC,QUEEN,y,1,0.3625,0.948275862,0.34113,904.87,904.87,904.87,D AA,878
6,2,2,1,counterBalance,79,d,TP2_31-CVCC-SS-32-CHILDap.wav,target,n,,3000,810301,809238,1.0,1056,810294,list2,CHILDap,SS,CVCC,CHILD,y,1,0.3625,0.724137931,0.44365,612.35,612.35,612.35,D AE,531
6,2,2,1,counterBalance,82,p,TP2_32-CVCC-SW-3-STUMP@l.wav,target,y,,3000,821032,819671,1.0,1356,821027,list2,STUMP@l,SW,CVCC,STUMP,y,1,0.3625,0.74137931,0.55821,797.79,797.79,797.79,P AH,1676
6,2,2,1,counterBalance,84,t,TP2_33-CVC-SS-21-THINtaup.wav,target,n,,3000,829077,827371,1.0,1701,829072,list2,THINtaup,SS,CVC,THIN,y,1,0.3625,0.413793103,0.26757,1433.43,1433.43,1433.43,T AW,157
6,2,2,1,counterBalance,90,t,TP2_35-CVC-SW-26-STIFFt@g.wav,target,n,,3000,849078,847688,1.0,1375,849063,list2,STIFFt@g,SW,CVC,STIFF,y,1,0.3625,0.948275862,0.46135,913.65,913.65,913.65,T AH,5672
6,2,2,1,counterBalance,101,t,TP2_40-CVCC-SS-30-GIFTudge.wav,target,n,,3000,888657,887388,1.0,1257,888645,list2,GIFTudge,SS,CVCC,GIFT,y,1,0.3625,0.793103448,0.34647,910.53,910.53,910.53,T AA,1303
6,2,2,1,counterBalance,104,k,TP2_41-CVCC-SW-9-RISK@m.wav,target,y,,3000,899657,898004,1.0,1636,899640,list2,RISK@m,SW,CVCC,RISK,y,1,0.3625,0.827586207,0.3654,1270.6,1270.6,1270.6,K AH,5744
6,2,2,1,counterBalance,106,t,TP2_42-CVCC-SS-26-LIFTeig.wav,target,n,,3000,907354,905954,1.0,1384,907338,list2,LIFTeig,SS,CVCC,LIFT,y,1,0.3625,0.896551724,0.40094,983.06,983.06,983.06,T EY,1083
6,2,2,1,counterBalance,111,p,TP2_44-CVCC-SS-8-PUMPul.wav,target,y,,3000,924776,922888,1.0,1879,924767,list2,PUMPul,SS,CVCC,PUMP,y,1,0.3625,0.534482759,0.36606,1512.94,1512.94,1512.94,P AA,1338
6,2,2,1,counterBalance,114,p,TP2_45-CVCC-SW-1-STAMP@dge.wav,target,y,,3000,936307,934171,1.0,2132,936303,list2,STAMP@dge,SW,CVCC,STAMP,y,1,0.3625,0.879310345,0.56707,1564.93,1564.93,1564.93,P AH,1676
6,2,2,1,counterBalance,116,s,TP2_46-CVCC-SS-18-SENSEul.wav,target,y,,3000,944987,942671,1.0,2312,944983,list2,SENSEul,SS,CVCC,SENSE,y,1,0.3625,0.431034483,0.45915,1852.85,1852.85,1852.85,S AH,5062
6,2,2,1,counterBalance,121,k,TP2_48-CVC-SS-17-PASSkuk.wav,target,y,,3000,962207,960588,1.0,1611,962199,list2,PASSkuk,SS,CVC,PASS,y,1,0.3625,0.25862069,0.37308,1237.92,1237.92,1237.92,K AH,5744
6,2,2,1,counterBalance,131,p,TP2_52-CVCC-SS-6-SCALPaeb.wav,target,y,,3000,995084,993254,1.0,1821,995075,list2,SCALPaeb,SS,CVCC,SCALP,y,1,0.3625,0.5,0.5386,1282.4,1282.4,1282.4,P AE,927
6,2,2,1,counterBalance,139,k,TP2_55-CVCC-SW-15-DUSK@dge.wav,target,y,,3000,1021832,1019904,1.0,1920,1021824,list2,DUSK@dge,SW,CVCC,DUSK,y,1,0.3625,0.672413793,0.41513,1504.87,1504.87,1504.87,K AH,5744
6,2,2,1,counterBalance,143,ch,TP2_57-CVCC-SS-38-TRENCHoib.wav,target,n,,3000,1036134,1034271,1.0,1854,1036125,list2,TRENCHoib,SS,CVCC,TRENCH,y,1,0.3625,0.620689655,0.43994,1414.06,1414.06,1414.06,CH OY,11
6,2,2,1,counterBalance,146,t,TP2_58-CVC-SS-25-YELLteish.wav,target,n,,3000,1049286,1047638,1.0,1643,1049281,list2,YELLteish,SS,CVC,YELL,y,1,0.3625,0.637931034,0.345,1298.0,1298.0,1298.0,T EY,1083
6,2,2,1,counterBalance,154,p,TP2_61-CVCC-SS-4-SHRIMPol.wav,target,y,,3000,1075771,1074121,1.0,1636,1075757,list2,SHRIMPol,SS,CVCC,SHRIMP,y,1,0.3625,0.827586207,0.4698,1166.2,1166.2,1166.2,P AA,1338
6,2,2,1,counterBalance,156,t,TP2_62-CVCC-SS-24-HINTeig.wav,target,n,,3000,1085197,1083771,1.0,1422,1085193,list2,HINTeig,SS,CVCC,HINT,y,1,0.3625,0.586206897,0.38438,1037.62,1037.62,1037.62,T EY,1083
6,2,2,1,counterBalance,159,p,TP2_63-CVCC-SW-7-PULP@sh.wav,target,y,,3000,1098577,1096771,1.0,1796,1098567,list2,PULP@sh,SW,CVCC,PULP,y,1,0.3625,0.568965517,0.35114,1444.86,1444.86,1444.86,P AH,1676
6,2,2,1,counterBalance,162,s,TP2_64-CVCC-SW-19-PULSE@m.wav,target,y,,3000,1109671,1107938,1.0,1727,1109665,list2,PULSE@m,SW,CVCC,PULSE,y,1,0.3625,0.637931034,0.36247,1364.53,1364.53,1364.53,S AH,5062
6,2,2,1,counterBalance,167,t,TP2_66-CVCC-SS-22-MELTaudge.wav,target,n,,3000,1128077,1126788,1.0,1282,1128070,list2,MELTaudge,SS,CVCC,MELT,y,1,0.3625,0.913793103,0.39497,887.03,887.03,887.03,T AW,157
6,2,2,1,counterBalance,194,k,TP2_78-CVC-SW-10-GRASSk@dge.wav,target,y,,3000,1213157,1211471,1.0,1686,1213157,list2,GRASSk@dge,SW,CVC,GRASS,y,1,0.3625,0.482758621,0.36217,1323.83,1323.83,1323.83,K AH,5744
7,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,718232,715893,1.0,2330,718223,list1,SLIMpol,SS,CVC,SLIM,y,1,0.275,0.568965517,0.48187,1848.13,1848.13,977.2558065,P AA,1338
7,1,2,1,counterBalance,15,t,TP1_6-CVC-SW-29-GRINt@th.wav,target,n,,3000,736093,734076,1.0,2011,736087,list1,GRINt@th,SW,CVC,GRIN,y,1,0.275,0.206896552,0.25665,1754.35,1754.35,1754.35,T AH,5672
